,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RoadName,Direction,Roadtype,Shape_Leng,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SPEED,Shape_Le_2
232,,,,,,,,28645.979591836734,73.10653504641215,3.5092006951242274,0.049283411922860745,3.6369041037167498,2.269044559061475,0.6148788126487983,8095_8101,8.0,7.0,1.0,233,2,20,1,233,1,233,0,1,232,20,528,FL-528 E,E,Freeway,0.6635559599759999,0.0,8095,8101,E,2,99999,4,528,58498,99999,70,59,70.0,0.010906764392299999
233,29207.364197530864,70.31779104626203,3.3474535928876663,0.04847031311650751,3.021979186092785,1.8339982390793623,0.5987498523186455,26635.106518282988,70.18557178058423,2.8573030177847545,0.04107534617988815,2.2379411720996165,1.2922471815345402,0.6002488951547347,8109_6321,33.0,20.0,13.0,234,2,21,1,234,1,234,0,1,233,21,528,FL-528 E,E,Freeway,2.31793492149,0.0,8109,6321,E,2,99999,4,528,51210,99999,70,56,70.0,0.0380991691531
234,28946.930379746835,74.03967090545132,3.118748797332768,0.04289870493407099,3.9849486127184512,2.485609336642153,0.6191976702513613,29207.364197530864,70.31779104626203,3.3474535928876663,0.04847031311650751,3.021979186092785,1.8339982390793623,0.5987498523186455,6488_8109,14.0,12.0,2.0,235,2,22,1,235,1,235,0,1,234,22,528,FL-528 E,E,Freeway,0.34529106027900003,0.0,6488,8109,E,2,99999,4,528,51210,99999,70,51,70.0,0.00567532054912
235,26439.950980392157,69.02064578630768,2.4202719981811534,0.03541895388832441,2.3843099996264736,1.4923424925913804,0.6161117466535009,25775.43364197531,75.48321675860403,2.6788269294453233,0.03613177776299187,3.3849198744906666,2.1598661461015483,0.6303007665694126,7008_7061,25.0,21.0,4.0,236,2,23,1,236,1,236,0,1,235,23,528,FL-528 E,E,Freeway,2.26116329901,0.0,7008,7061,E,2,99999,4,528,51210,99999,70,43,70.0,0.037166352061199996
236,26635.106518282988,70.18557178058423,2.8573030177847545,0.04107534617988815,2.2379411720996165,1.2922471815345402,0.6002488951547347,26439.950980392157,69.02064578630768,2.4202719981811534,0.03541895388832441,2.3843099996264736,1.4923424925913804,0.6161117466535009,6321_7008,4.0,3.0,1.0,237,2,24,1,237,1,237,0,1,236,24,528,FL-528 E,E,Freeway,0.46645608311,0.0,6321,7008,E,2,99999,4,528,51210,99999,70,73,70.0,0.00766699433359
237,25775.43364197531,75.48321675860403,2.6788269294453233,0.03613177776299187,3.3849198744906666,2.1598661461015483,0.6303007665694126,26374.984375,71.21182563337636,2.7517614656508096,0.03917914425134855,2.4161358903231624,1.4669379190207614,0.6081561303163914,7061_8083,22.0,15.0,7.0,238,2,25,1,238,1,238,0,1,237,25,528,FL-528 E,E,Freeway,2.01129198425,0.0,7061,8083,E,2,99999,4,528,51210,99999,70,51,70.0,0.0330598741889
238,26374.984375,71.21182563337636,2.7517614656508096,0.03917914425134855,2.4161358903231624,1.4669379190207614,0.6081561303163914,23431.3487654321,76.23681018907733,2.8567682733758346,0.03811222105186018,3.0034265923201744,1.935333579578272,0.6345191135680668,8083_6824,22.0,19.0,3.0,239,2,26,1,239,1,239,0,1,238,26,528,FL-528 E,E,Freeway,1.15392452155,0.0,8083,6824,S,3,99999,4,520,18615,99999,70,83,70.0,0.0189669685379
239,33617.821981424146,68.58160452964673,3.1059234725595117,0.04564493484343154,5.508615250130606,3.914769907989275,0.7053576940241617,36775.548136645964,67.6711383603424,2.75228013871727,0.04200170400387319,3.6751247686923447,2.485525027532203,0.6734568925239265,6225_8114,2.0,1.0,1.0,240,2,1,1,240,1,240,0,1,239,1,408,E West Expy E,E,Freeway,0.262477307822,0.0,6225,8114,E,2,65863,4,408,51146,65863,55,90,55.0,0.00425177483443
240,36775.548136645964,67.6711383603424,2.75228013871727,0.04200170400387319,3.6751247686923447,2.485525027532203,0.6734568925239265,38428.778816199374,65.51614640319735,2.626564126742854,0.04035218606201034,2.703093816810668,1.8705316053681669,0.686823197757934,8114_8152,25.0,19.0,6.0,241,2,2,1,241,1,241,0,1,240,2,408,E West Expy E,E,Freeway,0.5765476459619999,0.0,8114,8152,E,2,65863,6,408,60500,65863,65,55,65.0,0.00945308858353
241,38486.03549382716,70.33438707653082,2.7427701190720697,0.03921902120761511,2.6107051528290546,1.9952839677931535,0.7489041636085982,72604.63312693499,64.93638004914425,2.9227843942629192,0.045384311567769606,3.038055156200937,2.391760687395297,0.767978919588897,8144_8146,18.0,13.0,5.0,242,2,3,1,242,1,242,0,1,241,3,408,E West Expy E,E,Freeway,0.794468178966,0.0,8144,8146,E,2,65863,4,408,73500,65863,65,77,65.0,0.0130467443582
242,38514.475894245734,65.71550876714412,2.6143964259816594,0.04001801117691112,2.857267610831018,2.1068259056311924,0.7287289967066609,38784.030497592285,64.76715127718886,2.6540441882225663,0.04126629170461152,2.3425551197566308,1.6710557282791971,0.7034587713769938,8154_6302,2.0,2.0,0.0,243,2,4,1,243,1,243,0,1,242,4,408,E West Expy E,E,Freeway,0.325527973797,0.0,8154,6302,E,2,65863,4,408,73500,65863,65,87,65.0,0.0053372869231800004
243,38428.778816199374,65.51614640319735,2.626564126742854,0.04035218606201034,2.703093816810668,1.8705316053681669,0.686823197757934,38514.475894245734,65.71550876714412,2.6143964259816594,0.04001801117691112,2.857267610831018,2.1068259056311924,0.7287289967066609,8152_8154,2.0,1.0,1.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500003,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786
244,72604.63312693499,64.93638004914425,2.9227843942629192,0.045384311567769606,3.038055156200937,2.391760687395297,0.767978919588897,40410.46655791192,68.99112266973928,3.115532460116057,0.045540685225153484,2.6562672399410663,2.2460428225519147,0.8172418815819463,8146_6068,10.0,8.0,2.0,245,2,6,1,245,1,245,0,1,244,6,408,E West Expy E,E,Freeway,0.252243134747,0.0,8146,6068,E,2,65863,6,408,73500,65863,65,67,65.0,0.0041325401507100006
245,36137.16304347826,67.09381185323284,2.5287930234813984,0.03808864158857765,2.6684828123200535,1.9667021617486784,0.7277238595215684,38486.03549382716,70.33438707653082,2.7427701190720697,0.03921902120761511,2.6107051528290546,1.9952839677931535,0.7489041636085982,6788_8144,4.0,2.0,2.0,246,2,7,1,246,1,246,0,1,245,7,408,E West Expy E,E,Freeway,0.32942483801600003,0.0,6788,8144,E,2,65863,4,408,73500,65863,65,90,65.0,0.00541623493582
246,38784.030497592285,64.76715127718886,2.6540441882225663,0.04126629170461152,2.3425551197566308,1.6710557282791971,0.7034587713769938,36137.16304347826,67.09381185323284,2.5287930234813984,0.03808864158857765,2.6684828123200535,1.9667021617486784,0.7277238595215684,6302_6788,3.0,2.0,1.0,247,2,8,1,247,1,247,0,1,246,8,408,E West Expy E,E,Freeway,0.49319054010200003,0.0,6302,6788,E,2,65863,4,408,73500,65863,65,59,65.0,0.008087191225979999
247,40804.271317829465,66.50147146155778,3.06904464044952,0.046627462079053536,3.337084271033255,2.7299574119371246,0.7860404255476933,41409.989130434784,66.07719860469251,3.832260672523363,0.05880773222943704,2.6192775993904265,2.354661437254355,0.8506718834775175,8208_8205,19.0,17.0,2.0,248,2,9,1,248,1,248,0,1,247,9,408,E West Expy E,E,Freeway,0.49296689160400003,0.0,8208,8205,N,3,65863,6,435,35610,65863,65,110,65.0,0.00803485256424
248,41409.989130434784,66.07719860469251,3.832260672523363,0.05880773222943704,2.6192775993904265,2.354661437254355,0.8506718834775175,45143.71955128205,59.32165587830202,3.647102820721505,0.06218580213211935,2.5323571876426167,2.2116463705600373,0.8219590778697295,8205_6294,35.0,28.0,7.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062
249,45143.71955128205,59.32165587830202,3.647102820721505,0.06218580213211935,2.5323571876426167,2.2116463705600373,0.8219590778697295,45176.279320987655,61.56143402381234,5.1143290399838035,0.08464318543349231,3.7173879331625286,4.159691730987015,1.004469949838814,6294_5905,7.0,5.0,2.0,250,2,11,1,250,1,250,0,1,249,11,408,E West Expy E,E,Freeway,0.32714827502599997,0.0,6294,5905,E,2,65863,6,408,66500,65863,65,63,65.0,0.00538212365509
250,40410.46655791192,68.99112266973928,3.115532460116057,0.045540685225153484,2.6562672399410663,2.2460428225519147,0.8172418815819463,40804.271317829465,66.50147146155778,3.06904464044952,0.046627462079053536,3.337084271033255,2.7299574119371246,0.7860404255476933,6068_8208,17.0,12.0,5.0,251,2,12,1,251,1,251,0,1,250,12,408,E West Expy E,E,Freeway,0.252460012189,0.0,6068,8208,E,2,65863,6,408,73500,65863,65,67,65.0,0.0041405043817800006
251,89479.45440494592,64.78677914067069,6.244999105733384,0.0986961936080198,5.4731648439935325,5.8643117006159775,0.9820722409692552,47673.33333333334,62.14230360660414,5.2847826594908565,0.08669851642519617,3.9304815605680536,3.7269957801324813,0.8851112263138045,6014_8237,20.0,11.0,9.0,252,2,13,1,252,1,252,0,1,251,13,408,E West Expy E,E,Freeway,0.245471493626,0.0,6014,8237,E,2,65863,6,408,66500,65863,65,121,65.0,0.0040260104211400005
252,45176.279320987655,61.56143402381234,5.1143290399838035,0.08464318543349231,3.7173879331625286,4.159691730987015,1.004469949838814,89479.45440494592,64.78677914067069,6.244999105733384,0.0986961936080198,5.4731648439935325,5.8643117006159775,0.9820722409692552,5905_6014,7.0,6.0,1.0,253,2,14,1,253,1,253,0,1,252,14,408,E West Expy E,E,Freeway,0.427382923572,0.0,5905,6014,E,2,65863,6,408,66500,65863,65,86,65.0,0.0069115576955299995
253,25989.165094339623,57.14265688426761,9.64680472184742,0.17494424844352086,9.525603205816694,5.326783634253394,0.7486668391314442,61284.54743390357,54.59369436098503,9.864327808226284,0.18838654361121854,6.041824175231374,6.306628728416581,0.9582071074734226,8267_6679,42.0,27.0,15.0,254,2,15,1,254,1,254,0,1,253,15,408,E West Expy E,E,Freeway,0.226706669041,0.0,8267,6679,E,2,65863,6,408,87957,65863,55,79,55.0,0.0037292231919899997
254,49773.462962962956,57.15617636067064,9.290658632252477,0.16888421448804478,5.815981816111381,6.2842180915220585,0.9810101542858916,25989.165094339623,57.14265688426761,9.64680472184742,0.17494424844352086,9.525603205816694,5.326783634253394,0.7486668391314442,8248_8267,36.0,22.0,14.0,255,2,16,1,255,1,255,0,1,254,16,408,E West Expy E,E,Freeway,0.21109848425099997,0.0,8248,8267,E,2,65863,6,408,85500,65863,55,95,55.0,0.0034724618233600004
255,48443.621913580246,59.31455849595104,8.827749229335087,0.15380680723070386,5.440701260627883,5.968104022933247,0.9996284821998559,49773.462962962956,57.15617636067064,9.290658632252477,0.16888421448804478,5.815981816111381,6.2842180915220585,0.9810101542858916,8242_8248,15.0,12.0,3.0,256,2,17,1,256,1,256,0,1,255,17,408,E West Expy E,E,Freeway,0.26585906645199997,0.0,8242,8248,S,3,65863,4,17,35500,65863,55,131,55.0,0.00437326939294
256,47673.33333333334,62.14230360660414,5.2847826594908565,0.08669851642519617,3.9304815605680536,3.7269957801324813,0.8851112263138045,47780.160883280754,65.50962654203491,5.224513242300155,0.0814183317763995,5.357685161074042,4.586754029764268,0.8115708338823779,8237_6011,18.0,14.0,4.0,257,2,18,1,257,1,257,0,1,256,18,408,E West Expy E,E,Freeway,0.391948706948,0.0,8237,6011,E,2,65863,6,408,66500,65863,65,55,65.0,0.00644769365853
257,47826.900928792566,62.64627696775037,5.197587752708399,0.08490920609488099,4.020814138122766,3.8191241284716586,0.8748331733743442,49485.199066874025,58.677561026937354,6.668109617585232,0.11697287721086355,4.821348742021348,4.926559014191018,0.9331864911359152,8219_8213,10.0,4.0,6.0,258,2,19,1,258,1,258,0,1,257,19,408,E West Expy E,E,Freeway,0.422684222223,0.0,8219,8213,E,2,65863,6,408,73750,65863,65,52,65.0,0.00662471929857
258,49485.199066874025,58.677561026937354,6.668109617585232,0.11697287721086355,4.821348742021348,4.926559014191018,0.9331864911359152,42546.085007727976,63.24042445246328,7.817504448253567,0.12732480599074694,4.950200508818928,5.097401567351418,0.9409047415605578,8213_8169,28.0,14.0,14.0,259,2,20,1,259,1,259,0,1,258,20,408,E West Expy E,E,Freeway,0.282358229389,0.0,8213,8169,E,2,65863,6,408,84500,65863,55,71,55.0,0.0044210546512200005
259,42546.085007727976,63.24042445246328,7.817504448253567,0.12732480599074694,4.950200508818928,5.097401567351418,0.9409047415605578,48443.621913580246,59.31455849595104,8.827749229335087,0.15380680723070386,5.440701260627883,5.968104022933247,0.9996284821998559,8169_8242,47.0,32.0,15.0,260,2,21,1,260,1,260,0,1,259,21,408,E West Expy E,E,Freeway,0.52750589296,0.0,8169,8242,E,2,65863,6,408,85012,65863,55,49,55.0,0.008501213875420001
260,47780.160883280754,65.50962654203491,5.224513242300155,0.0814183317763995,5.357685161074042,4.586754029764268,0.8115708338823779,47826.900928792566,62.64627696775037,5.197587752708399,0.08490920609488099,4.020814138122766,3.8191241284716586,0.8748331733743442,6011_8219,11.0,8.0,3.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845
261,34429.52713178295,63.38073030911489,3.076108602216966,0.04912634598641448,1.780440010449593,1.2312102383468262,0.6940085638537042,74318.93188854489,64.35166734971101,2.3038786217697487,0.036318558159625744,3.4380691216270503,2.2644273707067253,0.6393963362997005,8315_8311,14.0,6.0,8.0,262,2,23,1,262,1,262,0,1,261,23,408,E West Expy E,E,Freeway,0.22320902866999998,0.0,8315,8311,E,2,65863,9,408,93000,65863,55,82,55.0,0.00366282338764
262,74318.93188854489,64.35166734971101,2.3038786217697487,0.036318558159625744,3.4380691216270503,2.2644273707067253,0.6393963362997005,68133.9549689441,66.73501189415846,2.341195317938903,0.03525541917711888,3.888451982293912,2.5368409323019163,0.6380992373621679,8311_6252,13.0,8.0,5.0,263,2,24,1,263,1,263,0,1,262,24,408,E West Expy E,E,Freeway,0.668274090403,0.0,8311,6252,E,2,65863,10,408,125797,65863,55,62,55.0,0.010993085930700001
263,69859.90247678019,62.03054599367931,2.2839414084649854,0.03716935662234275,4.330497266616476,2.6144401930210304,0.5915850560940306,114854.8203125,63.460004679319724,2.237854077528,0.03567140966360908,3.6914588324546806,2.278417474542966,0.6043972034425611,8307_8305,16.0,11.0,5.0,264,2,25,1,264,1,264,0,1,263,25,408,E West Expy E,E,Freeway,0.34409443351499996,0.0,8307,8305,E,2,65863,6,408,93000,65863,55,92,55.0,0.005659939656060001
264,114854.8203125,63.460004679319724,2.237854077528,0.03567140966360908,3.6914588324546806,2.278417474542966,0.6043972034425611,34429.52713178295,63.38073030911489,3.076108602216966,0.04912634598641448,1.780440010449593,1.2312102383468262,0.6940085638537042,8305_8315,20.0,15.0,5.0,265,2,26,1,265,1,265,0,1,264,26,408,E West Expy E,E,Freeway,0.4136987489,0.0,8305,8315,E,2,65863,9,408,93000,65863,55,135,55.0,0.00678774805983
265,61284.54743390357,54.59369436098503,9.864327808226284,0.18838654361121854,6.041824175231374,6.306628728416581,0.9582071074734226,60445.777089783274,61.38580428861145,3.5608732198665667,0.05879828944592661,7.407780502129612,4.341824594191015,0.5785418003718443,6679_6276,88.0,61.0,27.0,266,2,27,1,266,1,266,0,1,265,27,408,E West Expy E,E,Freeway,0.703751292215,0.0,6679,6276,W,3,65863,4,0,23980,65863,55,145,55.0,0.0115384523144
266,60445.777089783274,61.38580428861145,3.5608732198665667,0.05879828944592661,7.407780502129612,4.341824594191015,0.5785418003718443,69859.90247678019,62.03054599367931,2.2839414084649854,0.03716935662234275,4.330497266616476,2.6144401930210304,0.5915850560940306,6276_8307,10.0,8.0,2.0,267,2,28,1,267,1,267,0,1,266,28,408,E West Expy E,E,Freeway,0.19842005687800002,0.0,6276,8307,E,2,65863,6,408,93000,65863,55,148,55.0,0.00323042027528
267,74237.71048513302,63.987814506192635,2.4036673473496557,0.03780546855423427,3.1855649300422377,2.2058839146659,0.6694177531096421,68820.31635802469,63.44495791939384,2.4596416020241865,0.038984640684422124,2.604116650988469,1.850081917765072,0.6839793031460312,8355_8348,31.0,23.0,8.0,268,2,29,1,268,1,268,0,1,267,29,408,E West Expy E,E,Freeway,0.483111091583,0.0,8355,8348,E,2,65863,10,408,139500,65863,55,52,55.0,0.00793195022125
268,68820.31635802469,63.44495791939384,2.4596416020241865,0.038984640684422124,2.604116650988469,1.850081917765072,0.6839793031460312,,,,,,,,8348_7102,8.0,5.0,3.0,269,2,30,1,269,1,269,0,1,268,30,408,E West Expy E,E,Freeway,0.313002872394,0.0,8348,7102,E,2,65863,7,408,133593,65863,65,53,65.0,0.0051300477358
269,,,,,,,,52643.47222222222,61.71622829237441,2.4736069898853468,0.04030516569370898,2.757105314591453,1.8296625457118965,0.6411165483668398,7102_6309,2.0,1.0,1.0,270,2,31,1,270,1,270,0,1,269,31,408,E West Expy E,E,Freeway,0.09484928521050001,0.0,7102,6309,E,2,65863,7,408,133593,65863,65,53,65.0,0.00155913334845
270,52643.47222222222,61.71622829237441,2.4736069898853468,0.04030516569370898,2.757105314591453,1.8296625457118965,0.6411165483668398,48725.99217527387,68.02289722430838,2.629459422319181,0.039147542327413874,2.960924891797594,2.2494376578869915,0.6749211918513558,6309_6301,4.0,3.0,1.0,271,2,32,1,271,1,271,0,1,270,32,408,E West Expy E,E,Freeway,0.31568089723299997,0.0,6309,6301,E,2,65863,7,408,133593,65863,65,81,65.0,0.00519002379719
271,48725.99217527387,68.02289722430838,2.629459422319181,0.039147542327413874,2.960924891797594,2.2494376578869915,0.6749211918513558,58563.207109737246,71.57700255014619,3.2954631656361433,0.04655781481164476,4.025126158856645,3.0729995398133014,0.7274303912011776,6301_6218,23.0,11.0,12.0,272,2,33,1,272,1,272,0,1,271,33,408,E West Expy E,E,Freeway,0.478957572747,0.0,6301,6218,E,2,65863,8,408,128500,65863,65,52,65.0,0.00787768894248
272,68133.9549689441,66.73501189415846,2.341195317938903,0.03525541917711888,3.888451982293912,2.5368409323019163,0.6380992373621679,68651.03703703704,66.53922115890735,2.4977929546345563,0.037781904645850926,3.771117899444616,2.567049702751175,0.6597723146040505,6252_6227,10.0,8.0,2.0,273,2,34,1,273,1,273,0,1,272,34,408,E West Expy E,E,Freeway,0.427329622562,0.0,6252,6227,E,2,65863,10,408,125797,65863,55,163,55.0,0.007029566008949999
273,68651.03703703704,66.53922115890735,2.4977929546345563,0.037781904645850926,3.771117899444616,2.567049702751175,0.6597723146040505,74237.71048513302,63.987814506192635,2.4036673473496557,0.03780546855423427,3.1855649300422377,2.2058839146659,0.6694177531096421,6227_8355,25.0,19.0,6.0,274,2,35,1,274,1,274,0,1,273,35,408,E West Expy E,E,Freeway,0.3034056567,0.0,6227,8355,E,2,65863,10,408,137874,65863,55,154,55.0,0.00499103782101
274,63853.012422360254,65.34208492033261,2.558719527222709,0.039397646008655404,2.8189364235822367,2.082827677601278,0.7106473388608127,55567.53395061728,67.56055461808164,4.0562719643752745,0.060902341304397575,3.2967123660934856,3.024826845721704,0.8506682240665961,8431_6232,1.0,1.0,0.0,275,2,36,1,275,1,275,0,1,274,36,408,E West Expy E,E,Freeway,0.062031592004800004,0.0,8431,6232,E,2,65863,8,408,128500,65863,65,64,65.0,0.00101416062489
275,56586.90837282781,66.53171220098162,3.758453059013498,0.05732545242954881,3.5076188557151977,3.01360893092453,0.8109784735933867,54351.798373983744,65.09525775657382,4.487231488007578,0.06976463353023288,3.6371103662972937,3.569213903221352,0.9001965647008507,8412_7015,53.0,31.0,22.0,276,2,37,1,276,1,276,0,1,275,37,408,E West Expy E,E,Freeway,1.09482016576,0.0,8412,7015,E,2,65863,8,408,128500,65863,65,57,65.0,0.0178687324645
276,56673.38759689923,65.1847654566741,3.0588756531351637,0.04738560484083845,3.4228516556460726,2.7585746898282024,0.7634129634707717,56586.90837282781,66.53171220098162,3.758453059013498,0.05732545242954881,3.5076188557151977,3.01360893092453,0.8109784735933867,8408_8412,40.0,32.0,8.0,277,2,38,1,277,1,277,0,1,276,38,408,E West Expy E,E,Freeway,0.565397634032,0.0,8408,8412,E,2,65863,8,408,128500,65863,65,70,65.0,0.00906487505768
277,64179.810185185175,66.64990304947838,2.8662100741728382,0.04335290449603935,3.739906007882488,2.7128541447272743,0.6980169373035513,63853.012422360254,65.34208492033261,2.558719527222709,0.039397646008655404,2.8189364235822367,2.082827677601278,0.7106473388608127,6881_8431,42.0,35.0,7.0,278,2,39,1,278,1,278,0,1,277,39,408,E West Expy E,E,Freeway,0.687809032898,0.0,6881,8431,E,2,65863,8,408,128500,65863,65,61,65.0,0.011309096359899998
278,59244.518518518526,67.92873013568976,3.004363152949072,0.04465948414698437,3.956406356365514,3.0635460108699637,0.7410039298375475,64179.810185185175,66.64990304947838,2.8662100741728382,0.04335290449603935,3.739906007882488,2.7128541447272743,0.6980169373035513,6235_6881,16.0,10.0,6.0,279,2,40,1,279,1,279,0,1,278,40,408,E West Expy E,E,Freeway,0.338968050653,0.0,6235,6881,E,2,65863,8,408,128500,65863,65,63,65.0,0.005576080111539999
279,56673.38759689923,65.1847654566741,3.0588756531351637,0.04738560484083845,3.4228516556460726,2.7585746898282024,0.7634129634707717,55567.53395061728,67.56055461808164,4.0562719643752745,0.060902341304397575,3.2967123660934856,3.024826845721704,0.8506682240665961,8408_6232,11.0,9.0,2.0,280,2,41,1,280,1,280,0,1,279,41,408,E West Expy E,E,Freeway,0.07712074727780001,0.0,8408,6232,E,2,65863,8,408,128500,65863,65,82,65.0,0.0012568518348399999
280,58563.207109737246,71.57700255014619,3.2954631656361433,0.04655781481164476,4.025126158856645,3.0729995398133014,0.7274303912011776,59244.518518518526,67.92873013568976,3.004363152949072,0.04465948414698437,3.956406356365514,3.0635460108699637,0.7410039298375475,6218_6235,6.0,4.0,2.0,281,2,42,1,281,1,281,0,1,280,42,408,E West Expy E,E,Freeway,0.120153933304,0.0,6218,6235,E,2,65863,8,408,128500,65863,65,102,65.0,0.00197655978496
281,22479.269537480064,54.574157514602796,6.0404729513129745,0.11199389071330837,3.840861084658717,3.5885004919453327,0.8735801821262689,31031.548780487807,63.425351918393424,5.643795449350987,0.0901759832554742,5.140216783890326,4.4406079223497175,0.8302051043044277,8033_8027,20.0,12.0,8.0,282,2,43,1,282,1,282,0,1,281,43,408,E West Expy E,E,Freeway,0.286919626549,0.0,8033,8027,S,2,65863,6,417,69354,65863,70,0,70.0,0.0047202651341099995
282,31031.548780487807,63.425351918393424,5.643795449350987,0.0901759832554742,5.140216783890326,4.4406079223497175,0.8302051043044277,27293.597222222223,63.74076563051009,5.0927584106264385,0.08723859164532627,5.893421791335363,4.360840930741257,0.723843046450985,8027_6269,41.0,29.0,12.0,283,2,44,1,283,1,283,0,1,282,44,408,E West Expy E,E,Freeway,0.433971317465,0.0,8027,6269,E,2,65863,5,408,74500,65863,65,54,65.0,0.00713898801368
283,29562.018604651163,63.4266233434939,3.2132814816224053,0.05126042495280412,4.032834394292571,2.678464960220285,0.6493518358217191,29355.060371517033,63.93488930422115,3.31183422007546,0.05219013199829735,3.0033486808816074,1.8827836407169267,0.6114111241430649,8009_6303,13.0,7.0,6.0,284,2,45,1,284,1,284,0,1,283,45,408,E West Expy E,E,Freeway,0.21678514424400003,0.0,8009,6303,E,2,65863,4,408,90000,65863,65,87,65.0,0.0035664011454699996
284,54351.798373983744,65.09525775657382,4.487231488007578,0.06976463353023288,3.6371103662972937,3.569213903221352,0.9001965647008507,22479.269537480064,54.574157514602796,6.0404729513129745,0.11199389071330837,3.840861084658717,3.5885004919453327,0.8735801821262689,7015_8033,3.0,1.0,2.0,285,2,46,1,285,1,285,0,1,284,46,408,E West Expy E,E,Freeway,0.12294565626399999,0.0,7015,8033,E,2,65863,5,408,74500,65863,65,86,65.0,0.0020225571162399997
285,29355.060371517033,63.93488930422115,3.31183422007546,0.05219013199829735,3.0033486808816074,1.8827836407169267,0.6114111241430649,34857.49845201238,64.79511993256236,2.952499861888477,0.046071063687008786,3.5122359390502185,2.4387986776957917,0.6803138074253933,6303_6305,16.0,12.0,4.0,286,2,47,1,286,1,286,0,1,285,47,408,E West Expy E,E,Freeway,0.38513576068899996,0.0,6303,6305,E,2,65863,4,408,90000,65863,65,90,65.0,0.00633605252537
286,27293.597222222223,63.74076563051009,5.0927584106264385,0.08723859164532627,5.893421791335363,4.360840930741257,0.723843046450985,29562.018604651163,63.4266233434939,3.2132814816224053,0.05126042495280412,4.032834394292571,2.678464960220285,0.6493518358217191,6269_8009,15.0,11.0,4.0,287,2,48,1,287,1,287,0,1,286,48,408,E West Expy E,E,Freeway,0.34751609822400004,0.0,6269,8009,E,2,65863,4,408,82794,65863,65,55,65.0,0.005716646731470001
287,30359.603395061727,64.82385843604604,2.8974815304340886,0.045043352992092806,3.012802996757661,2.1179991874755424,0.6852405936524283,29661.657853810262,66.39265695181183,3.5827273283768517,0.05460634874713168,3.3247585553442125,2.3263466885492563,0.6837135499743744,8077_8070,30.0,18.0,12.0,288,2,49,1,288,1,288,0,1,287,49,408,E West Expy E,E,Freeway,0.605448279068,0.0,8077,8070,E,2,65863,5,408,79637,65863,65,85,65.0,0.00995456280134
288,29661.657853810262,66.39265695181183,3.5827273283768517,0.05460634874713168,3.3247585553442125,2.3263466885492563,0.6837135499743744,127917.28717948716,63.92781997463407,3.706329734207335,0.05838937744331736,4.799006595907877,3.635483987280137,0.7468006811226713,8070_6690,3.0,3.0,0.0,289,2,50,1,289,1,289,0,1,288,50,408,E West Expy E,E,Freeway,0.195538521292,0.0,8070,6690,E,2,65863,4,408,70000,65863,65,43,65.0,0.00321121610435
289,26624.324803149608,63.48696873144742,3.544018866861105,0.0561274214845483,2.6182453150489104,1.9562520910247359,0.7338088755568279,18088.29237947123,60.2068162104701,2.345875798771855,0.03911564962099308,2.58106461941397,1.8249706358210087,0.6837372051257758,8041_6970,53.0,38.0,15.0,290,2,51,1,290,1,290,0,1,289,51,408,E West Expy E,E,Freeway,1.07432588763,0.0,8041,6970,E,2,65863,4,408,38500,65863,65,48,65.0,0.0174682921146
290,127917.28717948716,63.92781997463407,3.706329734207335,0.05838937744331736,4.799006595907877,3.635483987280137,0.7468006811226713,26624.324803149608,63.48696873144742,3.544018866861105,0.0561274214845483,2.6182453150489104,1.9562520910247359,0.7338088755568279,6690_8041,24.0,18.0,6.0,291,2,52,1,291,1,291,0,1,290,52,408,E West Expy E,E,Freeway,0.44647801889899996,0.0,6690,8041,E,2,65863,4,408,68516,65863,65,55,65.0,0.00732783498468
291,34857.49845201238,64.79511993256236,2.952499861888477,0.046071063687008786,3.5122359390502185,2.4387986776957917,0.6803138074253933,30359.603395061727,64.82385843604604,2.8974815304340886,0.045043352992092806,3.012802996757661,2.1179991874755424,0.6852405936524283,6305_8077,7.0,6.0,1.0,292,2,53,1,292,1,292,0,1,291,53,408,E West Expy E,E,Freeway,0.142732433716,0.0,6305,8077,E,2,65863,4,408,90000,65863,65,60,65.0,0.00234816031831
